Date,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMZN,AXP,BA,BAC,BK,C,CAT,CL,COP,COST,CRM,CSCO,CVX,DIS,GOOG,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,LIN,LLY,MA,MCD,MMM,MSFT,NEE,NFLX,NKE,ORCL,PEP,PFE,PG,RTX,SBUX,T,TMUS,TSLA,TXN,UNH,UNP,V,VZ,WFC,WMT,XOM
2016-09-07,24.871917724609375,44.435462951660156,35.51231384277344,99.24576568603516,103.0,47.2860107421875,6.840000152587891,130.14381408691406,39.2239990234375,58.29887008666992,122.03911590576172,12.897829055786133,32.554134368896484,35.8895263671875,67.83378601074219,59.7082633972168,31.407394409179688,132.2466583251953,74.35842895507812,24.112525939941406,70.13652801513672,87.5920639038086,38.786949157714844,40.15865707397461,140.68421936035156,107.60496520996094,90.44354248046875,104.54584503173828,29.541807174682617,93.18682861328125,52.62857437133789,32.84241485595703,105.34095764160156,67.62791442871094,94.46612548828125,94.84746551513672,110.73461151123047,51.6214485168457,24.907533645629883,99.1500015258789,51.82059097290039,35.93403625488281,82.63829803466797,22.45738410949707,68.94933319091797,53.82969665527344,46.557960510253906,16.24852180480957,45.36979675292969,13.447333335876465,54.2422981262207,118.06478881835938,78.92385864257812,78.18794250488281,33.5025520324707,38.61626052856445,20.496450424194336,58.9466552734375
2016-09-08,24.220043182373047,43.813079833984375,35.46993637084961,96.81462860107422,101.87999725341797,47.0231819152832,6.230000019073486,130.40313720703125,39.202999114990234,58.3428955078125,122.27830505371094,13.029272079467773,32.672401428222656,36.12383270263672,67.6879653930664,59.08493423461914,32.77029800415039,130.40280151367188,74.22956085205078,23.869808197021484,70.98185729980469,87.94725036621094,38.53692626953125,39.90269088745117,142.33428955078125,106.36516571044922,90.11100006103516,102.83831024169922,29.525602340698242,93.07776641845703,52.6991081237793,32.83489227294922,103.90181732177734,68.7465591430664,94.85511779785156,94.23904418945312,110.95024871826172,51.415550231933594,24.97127342224121,99.66000366210938,50.42900848388672,35.47233963012695,82.3839340209961,22.38003158569336,68.8160629272461,53.77885818481445,45.714744567871094,16.217025756835938,45.350379943847656,13.157333374023438,53.85199737548828,118.4583511352539,79.21077728271484,77.93434143066406,33.43394470214844,38.71712112426758,20.4310302734375,59.48775100708008
2016-09-09,23.671472549438477,43.33432388305664,34.757999420166016,95.16800689697266,99.37999725341797,46.7285041809082,5.900000095367432,127.0318374633789,38.00699996948242,57.35642623901367,118.2575912475586,12.930688858032227,32.270294189453125,35.65519332885742,65.45978546142578,57.36073303222656,31.99041175842285,128.04917907714844,73.55546569824219,23.3995361328125,69.03892517089844,86.38627624511719,37.7585563659668,39.188968658447266,139.7721710205078,103.51277923583984,88.67806243896484,100.69749450683594,28.715347290039062,92.11167907714844,52.22892379760742,31.811386108398438,101.17869567871094,67.32671356201172,93.11890411376953,92.94920349121094,108.2026596069336,50.32331466674805,24.0710506439209,96.5,49.67487716674805,34.87126159667969,80.20256042480469,21.980392456054688,67.60875701904297,52.217620849609375,44.92940902709961,15.634330749511719,43.34062957763672,12.964667320251465,52.04106140136719,116.86651611328125,76.005615234375,76.39388275146484,32.32363510131836,37.80155563354492,19.995847702026367,58.01141357421875
2016-09-12,24.201684951782227,43.82675552368164,35.105491638183594,97.21118927001953,100.31999969482422,46.98335647583008,5.940000057220459,131.21922302246094,38.574501037597656,58.0434455871582,119.72051239013672,13.06213092803955,32.68817138671875,36.12383270263672,66.3753662109375,58.91495132446289,32.308414459228516,128.8903350830078,73.71408081054688,23.847055435180664,69.70703125,87.5266342163086,38.223793029785156,39.7028923034668,141.83677673339844,104.20155334472656,89.84974670410156,102.37911224365234,29.23390769958496,92.83622741699219,52.550209045410156,32.503753662109375,102.14385986328125,68.049560546875,94.97845458984375,94.06059265136719,109.71810913085938,51.0753288269043,24.555017471313477,99.05000305175781,50.28537368774414,35.4374885559082,81.72101593017578,22.334911346435547,69.18450927734375,52.90415954589844,45.22702407836914,16.028045654296875,44.59308624267578,13.220000267028809,53.03240203857422,118.53705596923828,76.89913177490234,77.93434143066406,32.79146957397461,37.66191482543945,20.46232032775879,58.3120231628418
2016-09-13,24.777807235717773,43.32064437866211,34.444400787353516,95.28868865966797,98.7699966430664,46.631011962890625,5.739999771118164,129.12937927246094,38.050498962402344,56.687042236328125,118.46918487548828,12.914262771606445,32.12049865722656,35.46621322631836,65.00605010986328,58.154022216796875,31.0515193939209,128.08314514160156,72.42536926269531,23.558820724487305,67.78453826904297,86.64799499511719,37.76005172729492,39.20090103149414,138.47039794921875,101.8758773803711,88.35346984863281,100.77510070800781,28.853097915649414,91.628662109375,52.134891510009766,32.0788688659668,101.68709564208984,67.53324127197266,94.29534149169922,93.07089233398438,108.46755981445312,50.60979080200195,24.206483840942383,96.08999633789062,49.71078109741211,35.00192642211914,80.61878204345703,21.941722869873047,68.24376678466797,52.03453826904297,44.62353515625,15.736696243286133,44.0202522277832,13.069999694824219,52.64991760253906,117.15515899658203,75.7761001586914,76.91986083984375,32.09284210205078,36.435997009277344,20.325788497924805,56.92253112792969
2016-09-14,25.654611587524414,43.32064437866211,34.588497161865234,94.65935516357422,98.79000091552734,46.510894775390625,6.039999961853027,129.77001953125,38.054500579833984,55.91194152832031,117.46632385253906,12.840323448181152,31.96282386779785,35.33771896362305,65.64613342285156,58.1621208190918,30.279205322265625,128.04067993164062,73.17877197265625,23.51331901550293,67.09600830078125,86.23674011230469,37.89921951293945,39.287376403808594,137.7738800048828,102.31346893310547,90.27728271484375,99.63673400878906,28.86119842529297,91.82341003417969,52.03301239013672,31.949888229370117,100.68746948242188,67.36973571777344,93.65021514892578,93.43592834472656,108.19033813476562,50.368064880371094,24.318010330200195,97.01000213623047,49.49531173706055,35.062904357910156,80.97335052490234,21.87725830078125,68.2123794555664,51.69889450073242,44.55740737915039,15.705199241638184,44.534820556640625,13.093999862670898,52.91531753540039,116.92774200439453,76.005615234375,76.54415130615234,32.117794036865234,36.094600677490234,20.342859268188477,56.515045166015625
2016-09-15,26.52682876586914,43.32747268676758,34.85123825073242,95.45248413085938,99.62000274658203,46.91930389404297,6.019999980926514,131.6768798828125,38.484500885009766,56.22022247314453,117.55833435058594,12.873183250427246,32.207237243652344,35.587158203125,66.46449279785156,58.36448669433594,30.309494018554688,129.7229766845703,73.34729766845703,23.748449325561523,67.832275390625,86.46106719970703,38.3599853515625,39.822669982910156,139.3658905029297,102.88072967529297,91.26690673828125,100.67808532714844,29.622838973999023,92.42332458496094,52.22108840942383,32.13957595825195,101.86810302734375,67.82579040527344,94.37126922607422,94.2147216796875,108.78787994384766,51.20065689086914,24.443490982055664,97.33999633789062,49.80055618286133,35.59428024291992,81.3048095703125,22.006181716918945,69.03555297851562,52.23287582397461,44.73100662231445,15.925678253173828,45.806697845458984,13.361332893371582,54.031532287597656,118.6070327758789,76.18595123291016,77.0325927734375,32.42344284057617,35.8075065612793,20.593158721923828,56.835689544677734
2016-09-16,26.37763214111328,43.272762298583984,35.48688888549805,94.72834777832031,98.93000030517578,46.36675262451172,6.050000190734863,131.92100524902344,38.92599868774414,56.07048416137695,116.57384490966797,12.72530746459961,31.584383010864258,35.08071517944336,66.48070526123047,58.251163482666016,30.18834686279297,129.45115661621094,72.65337371826172,23.391952514648438,66.70059967041016,86.51714324951172,38.216835021972656,39.66063690185547,137.6411895751953,102.19193267822266,90.45936584472656,99.50091552734375,30.522220611572266,92.12727355957031,51.578514099121094,31.97264862060547,101.41133880615234,67.80859375,94.26689910888672,93.51708221435547,107.84532928466797,51.2543830871582,24.560998916625977,99.4800033569336,49.54018783569336,33.9043083190918,81.150634765625,21.87725830078125,69.02769470214844,50.90555953979492,44.4251594543457,15.827247619628906,45.19503402709961,13.69333267211914,54.140804290771484,121.10843658447266,75.72688293457031,77.0889663696289,32.361080169677734,35.248863220214844,20.72684669494629,56.13425827026367
2016-09-19,26.070068359375,43.02655029296875,35.32585525512695,95.26284790039062,99.68000030517578,46.31869888305664,6.159999847412109,130.71585083007812,38.755001068115234,56.422794342041016,117.29151916503906,12.807463645935059,31.60802459716797,35.21677780151367,66.34294891357422,58.43733596801758,29.741613388061523,128.97528076171875,72.36588287353516,23.528486251831055,66.83697509765625,86.58256530761719,38.058773040771484,39.532413482666016,137.8153533935547,102.33778381347656,90.68106079101562,100.16714477539062,30.10898780822754,91.6676025390625,51.86846160888672,31.94229507446289,101.52340698242188,68.11839294433594,94.57050323486328,93.4603042602539,108.86799621582031,50.967899322509766,24.843801498413086,98.05999755859375,49.333717346191406,34.17435073852539,81.45126342773438,21.690330505371094,69.278564453125,51.07846450805664,43.8216667175293,15.772130966186523,44.59308624267578,13.755999565124512,54.28133773803711,120.41748809814453,76.30889129638672,77.50225830078125,31.936901092529297,35.698890686035156,20.504980087280273,56.00066375732422
2016-09-20,26.06777000427246,43.279605865478516,35.241092681884766,95.43523406982422,100.62000274658203,46.31869888305664,6.170000076293945,132.2412872314453,39.01100158691406,56.12334442138672,117.57673645019531,12.815677642822266,31.678985595703125,35.178993225097656,66.19708251953125,58.672115325927734,29.537179946899414,129.29820251464844,72.27667999267578,23.58916664123535,66.60516357421875,86.88167572021484,38.342586517333984,39.7505989074707,138.03094482421875,102.7753677368164,90.94233703613281,99.89546966552734,30.0927791595459,91.89353942871094,52.08003234863281,32.12440490722656,101.35102844238281,68.73795318603516,95.33895111083984,94.46619415283203,109.41004943847656,50.86046600341797,24.909536361694336,98.25,49.26188278198242,34.034976959228516,81.93685150146484,21.793458938598633,69.44320678710938,50.97675323486328,44.06140899658203,15.732751846313477,43.204708099365234,13.642666816711426,54.00032424926758,120.23379516601562,76.34986877441406,77.47409057617188,31.980571746826172,36.12562942504883,20.470855712890625,55.13890838623047
2016-09-21,26.063175201416016,43.840431213378906,35.52926254272461,96.29734802246094,107.77999877929688,46.518898010253906,6.289999961853027,132.5998077392578,39.48699951171875,56.61658477783203,120.12532043457031,12.856754302978516,31.947038650512695,35.451107025146484,67.63121795654297,59.09303665161133,30.33220672607422,129.7484893798828,73.53564453125,23.7863712310791,67.92089080810547,86.35826110839844,38.5816650390625,40.01153564453125,138.4951934814453,103.81260681152344,91.78150177001953,100.59398651123047,30.343955993652344,92.64146423339844,52.3778076171875,32.268550872802734,101.68709564208984,69.58988189697266,96.06948852539062,94.85556030273438,110.63603210449219,51.71098709106445,25.461219787597656,94.87999725341797,49.683841705322266,34.41827392578125,82.57664489746094,22.096416473388672,68.83171844482422,51.85147476196289,44.62353515625,15.972915649414062,44.54453659057617,13.6813325881958,54.296932220458984,122.36785125732422,77.8991928100586,78.16917419433594,32.35483169555664,35.55923843383789,20.533430099487305,55.64662170410156
2016-09-22,26.308778762817383,44.51070022583008,35.78352737426758,97.98709106445312,107.91999816894531,47.23961639404297,6.369999885559082,133.94985961914062,40.23500061035156,56.92485427856445,121.33065795898438,12.815677642822266,31.813024520874023,35.609840393066406,67.65556335449219,59.52207946777344,31.059091567993164,130.1309051513672,73.94207000732422,24.0139217376709,68.15950775146484,87.31166076660156,39.1279182434082,40.554283142089844,139.31614685058594,104.33123016357422,92.49407196044922,100.96910095214844,30.42499542236328,93.06996154785156,52.80881118774414,32.59480285644531,102.0059585571289,69.95126342773438,96.88541412353516,95.20439147949219,110.79618072509766,51.76470184326172,25.499065399169922,95.83000183105469,49.74669647216797,34.41827392578125,83.1084976196289,22.012617111206055,69.76461791992188,52.380348205566406,44.96248245239258,16.18552589416504,45.66106414794922,13.76200008392334,54.45305633544922,123.35619354248047,77.94017791748047,78.30066680908203,32.65423583984375,35.47389221191406,20.556182861328125,55.80691909790039
2016-09-23,25.870372772216797,44.44230651855469,35.75810623168945,97.49567413330078,107.47000122070312,47.03140640258789,6.550000190734863,133.32440185546875,40.287498474121094,56.23783493041992,121.24783325195312,12.749957084655762,31.694734573364258,35.64007568359375,66.79668426513672,59.29541015625,30.241352081298828,129.6040802001953,69.778564453125,23.77120590209961,67.6413803100586,87.18079376220703,39.112510681152344,40.50508117675781,136.91986083984375,103.55330657958984,91.82109832763672,100.23827362060547,30.133291244506836,92.56356048583984,52.6991081237793,32.42788314819336,100.68746948242188,69.83940124511719,96.44902801513672,95.05026245117188,109.28073120117188,51.415550231933594,25.244129180908203,95.94000244140625,49.51325988769531,34.17435073852539,82.73851776123047,22.083524703979492,68.80036926269531,52.15658950805664,44.995548248291016,16.252458572387695,45.91349792480469,13.829999923706055,53.84420394897461,122.89265441894531,77.32540130615234,77.53041076660156,32.78522491455078,35.489410400390625,20.578937530517578,55.74680709838867
2016-09-26,25.90938949584961,43.819915771484375,35.32585525512695,98.04743194580078,107.26000213623047,46.647037506103516,6.320000171661377,132.355712890625,39.95800018310547,55.85910415649414,120.13455200195312,12.396702766418457,31.182268142700195,34.687660217285156,66.73994445800781,59.18208694458008,30.301929473876953,128.46551513671875,69.5802993774414,23.566417694091797,67.34142303466797,85.95630645751953,38.48175811767578,39.89324951171875,133.89337158203125,101.65709686279297,91.78943634033203,99.5914535522461,29.695758819580078,91.7610855102539,51.54716491699219,31.904375076293945,100.33416748046875,68.42818450927734,95.9746322631836,94.53109741210938,108.39364624023438,50.9410514831543,25.140565872192383,94.55999755859375,48.83992004394531,34.000125885009766,82.49956512451172,21.683879852294922,68.87092590332031,51.98876953125,44.673152923583984,16.197336196899414,45.55426025390625,13.932666778564453,53.40707015991211,122.20166015625,77.20240783691406,76.84473419189453,32.52948760986328,34.82213592529297,20.37129783630371,55.486263275146484
2016-09-27,25.957592010498047,44.16188430786133,35.87675857543945,100.11649322509766,109.69999694824219,46.85524368286133,6.539999961853027,130.9065399169922,40.80550003051758,56.61658477783203,120.8246078491211,12.561007499694824,31.142860412597656,35.050479888916016,67.15319061279297,59.46541976928711,29.855199813842773,127.83671569824219,69.44152069091797,23.87739372253418,67.47776794433594,85.73197937011719,38.919158935546875,40.294837951660156,135.06251525878906,102.76726531982422,92.00318145751953,101.39599609375,30.125186920166016,92.88297271728516,52.001678466796875,32.314083099365234,100.82538604736328,69.59846496582031,96.249755859375,94.81503295898438,108.60923767089844,51.88107681274414,25.252092361450195,97.06999969482422,49.683841705322266,34.23534393310547,82.85413360595703,21.80634880065918,69.27071380615234,52.0497932434082,44.797157287597656,16.32332992553711,45.534854888916016,13.720666885375977,54.21107864379883,123.13754272460938,77.75164794921875,77.17347717285156,32.741573333740234,34.985076904296875,20.573253631591797,55.60651779174805
2016-09-28,26.154985427856445,43.922508239746094,35.84286880493164,100.56478881835938,109.48999786376953,47.64804458618164,6.590000152587891,129.442138671875,41.43600082397461,56.56372833251953,121.66187286376953,12.634943962097168,31.142860412597656,35.42842483520508,70.15922546386719,59.57875061035156,31.93740463256836,126.95306396484375,70.99788665771484,23.892566680908203,69.63884735107422,86.18065643310547,38.84709167480469,40.261539459228516,135.52685546875,103.94226837158203,92.75531768798828,102.37911224365234,30.33585548400879,93.01542663574219,52.275943756103516,31.980236053466797,101.98873138427734,69.45218658447266,96.30669403076172,93.43592834472656,109.4039306640625,51.95269775390625,25.190353393554688,97.4800033569336,47.807456970214844,34.35729217529297,82.76933288574219,21.909482955932617,70.13310241699219,52.0497932434082,44.62353515625,16.083162307739258,45.44746398925781,13.751333236694336,54.43743896484375,122.80519104003906,78.82551574707031,77.93434143066406,32.47333908081055,35.155765533447266,20.41965103149414,58.0515022277832
2016-09-29,25.74871826171875,42.964996337890625,35.12244415283203,104.86670684814453,107.80000305175781,46.76713562011719,6.670000076293945,126.19285583496094,41.45249938964844,55.81507110595703,120.55777740478516,12.454208374023438,30.79595184326172,34.619632720947266,70.8722152709961,59.327796936035156,33.058021545410156,125.32164001464844,70.58152770996094,23.80912971496582,69.03892517089844,85.80677032470703,38.521522521972656,39.89274978637695,131.7956085205078,103.66673278808594,91.98737335205078,102.2626724243164,30.238630294799805,91.36376190185547,51.4453010559082,31.889192581176758,102.42823028564453,68.61749267578125,95.45283508300781,93.11958312988281,108.03633117675781,51.3886833190918,24.636672973632812,96.66999816894531,46.82886505126953,34.07853317260742,83.06224060058594,21.477611541748047,69.1688232421875,51.39377212524414,44.18540954589844,16.035913467407227,45.1076545715332,13.380000114440918,54.51548385620117,120.97725677490234,78.66154479980469,76.94802856445312,32.51077651977539,34.42641830444336,20.118152618408203,57.75755310058594
2016-09-30,25.948413848876953,43.1359748840332,35.84286880493164,105.3236083984375,108.54000091552734,47.5199089050293,6.909999847412109,127.2302017211914,41.865501403808594,56.40519332885742,121.21104431152344,12.856754302978516,31.442445755004883,35.7005500793457,71.92554473876953,60.015869140625,32.91415023803711,129.5871124267578,70.71039581298828,24.05942726135254,70.1637954711914,86.79756164550781,38.63484573364258,39.96332931518555,133.71923828125,104.27448272705078,92.30401611328125,102.74132537841797,30.5870304107666,92.03376770019531,52.181922912597656,32.10921859741211,104.12588500976562,69.06495666503906,96.55335235595703,93.58197021484375,108.56610107421875,51.56773376464844,24.361827850341797,98.55000305175781,47.26877975463867,34.21791076660156,83.84075164794922,21.832134246826172,70.36042022705078,51.668373107910156,44.75581359863281,15.988675117492676,45.36008071899414,13.60200023651123,54.78089141845703,122.44657135009766,79.94850158691406,77.68072509765625,32.42344284057617,34.356590270996094,20.51352310180664,58.305355072021484
